keyword,created_at,user_id,text,relevante
Inmigrante México,2024-07-10 16:30:37+00:00,884543970,"@MistralS @el_pais Ahh pero es que hay algún inmigrante legal?
Y de México como entran por patera?
Español, te están llamando imbécil en la cara, te mean en la cabeza y dices que llueve",
Inmigrante México,2024-07-10 16:08:19+00:00,1549191530,@RoiLopezRivas Asi va que vuela México con tanto pinche inmigrante,
Inmigrante México,2024-07-10 14:32:05+00:00,480637904,"@RamonLopez_G Otra , que se vaya a México,otra inmigrante",
Inmigrante México,2024-07-10 09:50:59+00:00,117945049,"@Rafaelpampillon No me queda claro que sea responsabilidad de los migrantes “cobrar” muy barato. Más bien, les ofrecen salarios ínfimos por ser de fuera, que no debería, por regulación. Vamos, que no me cuadra del todo la interpretación, por que a México ha llegado también mucho inmigrante.",
Inmigrante México,2024-07-10 02:25:23+00:00,1774874129201807360,"@ReneFranco Vienen para México los hdsptm, espero que la presidenta no permita tanto puto inmigrante",
Inmigrante México,2024-07-10 00:25:01+00:00,850366220218105858,@Sr_Donze Ahora imagina que a un Erasmus de prácticas curriculares en México le detengan por inmigrante ilegal…,
Inmigrante México,2024-07-09 22:59:05+00:00,1474542432733728768,"@UHN_Plus Ah mira... como los lacras del partido cominista/socialista/populista/chairo de MoReNa en México con los Haitianos, Venezolanos, Guatemaltecos y prácticamente cualquier otro inmigrante ilegal en territorio azteca

vaya, vaya! https://t.co/zouUc6mTtW",
Inmigrante México,2024-07-09 22:21:34+00:00,417075014,Lo dice @NachoCanoMusica que en México es un inmigrante ilegal que cómo ha sido vividor de mi país!!! https://t.co/oPC7M0W6s5,
Asilo México,2024-07-11 04:38:27+00:00,1368712706832875524,"Hasta para mentir es básico el golpista y corrupto @PedroCastilloTe
...el mismo López Obrador lo desmiente
Ver video
https://t.co/A27ZoLudVN

https://t.co/mTST0vpSF1",
Asilo México,2024-07-11 03:07:06+00:00,2518004870,Pedro Castillo muestra documento de la Embajada de México donde aclara que no pidió asilo político - La República Perú https://t.co/A3xLubPy0t,
Asilo México,2024-07-11 03:07:06+00:00,725391519788703744,Pedro Castillo muestra documento de la Embajada de México donde aclara que no pidió asilo político - La República Perú https://t.co/t0P445D4gA,
Asilo México,2024-07-11 03:07:06+00:00,725386630593437697,Pedro Castillo muestra documento de la Embajada de México donde aclara que no pidió asilo político - La República Perú https://t.co/Asodzd4rnX,
Asilo México,2024-07-11 02:50:55+00:00,100449979,@vic130204 @MemoriasPez Conflictos diplomáticos por invasión a la embajada de México en Ecuador para capturar al exvicepresidente Jorge Glas quién había solicitado asilo político.,
Asilo México,2024-07-11 02:44:15+00:00,2786671676,Pedro Castillo muestra documento de la Embajada de México donde aclara que no pidió asilo político - La República Perú https://t.co/wCNmXVr1ZB,
Asilo México,2024-07-11 02:44:12+00:00,4714570936,Pedro Castillo muestra documento de la Embajada de México donde aclara que no pidió asilo político - La República Perú https://t.co/vTKFviySfO,
Asilo México,2024-07-11 00:55:15+00:00,4425381312,"@lagrimaswoke @PedrOEsM78 @EniorJimenez Nombre anterior como nuevo reino de león, el problema para mí con estos temas es que los españoles piensan que es un problema de hace 500 años y no lo es, México tenía buena relación con España, apoyo a los republicanos en su guerra civil, mandado armamento y dando asilo, aún con",
Asilo México,2024-07-10 23:59:48+00:00,1532158375013797888,"@ZoomEcuador Pues pensemos bien ecuatorianos, Mexico tampoco es es mejor socio, empezando porque da asilo a delincuentes de RC.",
Asilo México,2024-07-10 23:48:55+00:00,54094517,"""La embajada de los Estados Unidos Mexicanos en Perú hace constar que no ha recibido solicitud alguna del expresidente José Pedro Castillo Terrones al Gobierno de México"",  https://t.co/AildaZ5T39",
Deportación México,2024-07-10 21:25:34+00:00,4895921277,"@Li_dia_al_temps @moedetriana Entran como turistas, no como estudiantes, ese es el problema. Tendrían que volver a México para hacer la solicitud de visa de estudiante, pero ahora se enfrentan a una deportación.",
Deportación México,2024-07-10 20:00:35+00:00,1809317330826194948,"Profesor enfrenta deportación a México por 300 vídeos de pornografía infantil
https://t.co/nlGF6kXxAg
#ProtecciónInfantil #DefensaInfantil #Noticia",
Deportación México,2024-07-10 17:10:42+00:00,1343624034756538369,@Patrioticos_RD La agresión a los nacionales por extranjeros debe ser castigada con cárcel de mínimo 3 años y después inmediata deportación a donde sea y caiga. Como en México.,
Deportación México,2024-07-09 18:17:54+00:00,309779418,"Es alarmante utilizar una narrativa xenófoba para impulsar una candidatura presidencial. La deportación masiva no solo es inhumana, sino que podría tener graves consecuencias para la estabilidad de las relaciones entre los EEUU y los países de LATAM, pero sobre todo con México.",
Deportación México,2024-07-09 11:45:53+00:00,152142811,"Éste es el plan electoral de los republicanos en inmigración: muro, 'Quédate en México', deportación masiva y militares a la frontera https://t.co/ZibqNWQfB6",
Deportación México,2024-07-09 03:11:31+00:00,1712014685250142208,@occidente88 @EFEnoticias 1 Millon de Españoles en Mexico? Hagase su Deportacion...,
Deportación México,2024-07-09 03:06:47+00:00,1667954680360566784,"Éste es el plan electoral de los republicanos en inmigración: muro, 'Quédate en México', deportación masiva y militares a la frontera https://t.co/9Ci1BEheWz via @TelemundoNews",
Deportación México,2024-07-09 00:06:08+00:00,1451247705980870659,"#Migración Aprueban programa de Donald Trump que incluye la DEPORTACIÓN más grande de la historia de USA: * Todo ESTO puedes traer de Estados Unidos a México GRATIS
 * ¿En qué página se pueden encontrar ofertas de trabajo reales en Estados Unidos?
 *… https://t.co/kLHjGMEj1U https://t.co/WZ78lZGO7L",
Deportación México,2024-07-08 21:57:32+00:00,587860315,"Éste es el plan electoral de los republicanos en inmigración: muro, 'Quédate en México', deportación masiva y militares a la frontera https://t.co/bicf1EfBTi",
Deportación México,2024-07-08 21:43:50+00:00,152142811,"Éste es el plan electoral de los republicanos en inmigración: muro, 'Quédate en México', deportación masiva y militares a la frontera. 

https://t.co/zx93tOvmQ8",
Tráfico de personas México,2024-07-11 04:20:49+00:00,52504621,"👮🏽‍♂️👮🏽‍♂️Detienen en Colombia a proxeneta mexicano 👍🏽

#México. Medios de comunicación de la península, informan sobre la detención en #Medellín, #Colombia del mexicano con raíces cubanas Cristóbal Paulino Fernández Viamonte, individuo acusado del tráfico de personas con fines de… https://t.co/yk2mfVHWZD https://t.co/OHnadxawgD",
Tráfico de personas México,2024-07-11 01:36:34+00:00,195813574,En México y otros lugares del planeta hay cuevas que tienen a personas en jaulas esperando ser ejecutadas para luego extraer sus órganos y venderlos y luego esos cuerpos son disueltos en pozos de ácido por los pozoleros y ningún gobierno hace nada por detener ese tráfico.,
Tráfico de personas México,2024-07-11 00:15:14+00:00,1069691109369106435,"@VeroTeigeiro Yo vivo en la parte sureste de México prácticamente es una muy buena modalidad de movilidad para personas qué tienen a viajar varias veces al no tener un vehículo y no querer transitar grandes trayectos, sí muchos usan los camiones e incluso las camionetas esto reduce el tráfico",
Tráfico de personas México,2024-07-10 22:27:02+00:00,102244899,"🔴 Al aire en #FórmulaNoticias #Sonora
 
⚠️Vinculan a 16 personas por trafico de migrantes en #Sonora
 
👉🏻 Continúa bloqueo de pipas contra Grupo México (@GMexico_oficial) en #Cananea 
 
👉🏻 Exige Justicia familiares de hombre fallecido en accidente que involucra al boxeador… https://t.co/5OTMWI3ueG https://t.co/JtTMKp4hr7",
Tráfico de personas México,2024-07-10 11:58:11+00:00,1232296917343686656,"@jose_editor No todos las personas que creemos en la ciencia, en la educación, en el pensamiento crítico somos aspiracionistas.
La persona ""aspiracionista es ser corrupta, tráfico de gente influencias, sin ética en su vida y que hacer científico, en México la mayoría nuestro sueldo",
Tráfico de personas México,2024-07-10 05:47:01+00:00,1703911454330544128,@JorgeOmarRami20 @Mamertossky @unkn000wnn @lamanoconpelos1 Es que si da miedo porque fuera de todo lo hermoso que es México hay tráfico de personas con los turistas quizás o secuestros a la gente nueva,
Tráfico de personas México,2024-07-09 23:57:48+00:00,1229533399062368256,por algo será que en todas las peliculas usan a mexico como punto narco de violencia y tráfico de personas💀 ridicula https://t.co/UoGskk6mA6 https://t.co/knq76PHAm9,
Tráfico de personas México,2024-07-09 22:42:49+00:00,102244899,"🔴 Las autoridades están involucradas en el tráfico de personas en #México, sobre todo en los estados del norte, nos dice William Murillo de la organización #1800MIGRANTE. “Los migrantes se sienten más seguros en las carreteras con el aval de autoridades que en manos del crimen… https://t.co/B69vVCq1J2",
Tráfico de personas México,2024-07-09 22:42:15+00:00,102244899,"🔴 Las autoridades están involucradas en el tráfico de personas en #México y sobre todo en los estados del norte, nos dice William Murillo de la organización #1800MIGRANTE. “Los migrantes se sienten más seguros en las carreteras con el aval de autoridades que en manos del crimen… https://t.co/n6SIoiYegr",
Tráfico de personas México,2024-07-09 20:02:40+00:00,17232299,@Malules7532791 @FonsiLoaiza Los traía el de México y con subvenciones con la excusa de estudiar y luego los ponía a trabajar. Un claro caso de tráfico de personas.,
Albergue México,2024-07-11 00:55:15+00:00,1675922683173675008,"@AlcCuauhtemocMx El señor no le hace daño a nadie, cuida de sus animales, barre las calles para obtener sustento para alimentarse, así como SANDRA CUEVAS les hizo su albergue a los INMIGRANTES que no tienen ningún derecho aquí en MÉXICO. +",
Albergue México,2024-07-10 20:32:15+00:00,228171408,"🚸 @PGNguatemala brinda acompañamiento a 41 niñas, niños y adolescentes migrantes retornados desde #México

Institución realizó traslado hasta albergue donde permanecerán hasta ser reunificados con sus familias.

Mil 829 menores han sido retornados vía aérea o terrestre en 2024. https://t.co/A0qBEuUrFY https://t.co/1bU4JEYswB",
Albergue México,2024-07-10 20:31:55+00:00,151154260,"🚸 @PGNguatemala brinda acompañamiento a 41 niñas, niños y adolescentes migrantes retornados desde #México

Institución realizó traslado hasta albergue donde permanecerán hasta ser reunificados con sus familias.

Mil 829 menores han sido retornados vía aérea o terrestre en 2024. https://t.co/fX1DcFZEzE https://t.co/Fvv0HwnlvY",
Albergue México,2024-07-10 19:32:16+00:00,109029175,"No Discrimines! Todos los Animales de Compañía son iguales Hay muchos esperando UNA OPORTUNIDAD de tener un Hogar y una Familia! donde les den Cuidados y Amor 🐱🐶

Acércate a Asociaciones Fundaciones Albergue Refugios Grupos Rescatistas 🙌🏡💖

#AdoptaYCambiaUnaVida 
#Mexico https://t.co/T9xqYv1kV5 https://t.co/u3EVcH0dbQ",
Albergue México,2024-07-10 17:42:20+00:00,1594825806382931968,"Cómo ese negocio casa Frida LGBT en Iztapalapa México 
Lucra a todas luces
haciéndose las víctimas
engañando gente vulnerable 
Para solicitar más dinero 
Drogándose en vía pública 
Afuera de su albergue disfrazado 
Destruyendo familias 
Pasándose las leyes por el arco del triunfo",
Albergue México,2024-07-10 17:24:59+00:00,378690026,@diosapicajosa @MistralS @el_pais No creo q el musical en México albergue simpatías ...,
Albergue México,2024-07-10 15:19:47+00:00,1245814842801324032,Últimos días de Albergue Transitorio edición San Miguel de Allende sede Hotel Los Olivos 💙 #YookoStudio #pottery #ceramica #Mexico https://t.co/7U8sx1GFqS,
Albergue México,2024-07-10 04:15:36+00:00,109651819,"Jóvenes de la comunidad LGBTIQ+ huyen de la violencia en sus países de origen y hallan refugio en México. Casa Frida es un albergue clave para su integración y protección.

https://t.co/PRVw7ErZzn",
Albergue México,2024-07-09 21:01:33+00:00,1008403240944328705,"#LaFoto 📸 Thaeli Benoit (46), migrante de Nicaragua y miembro de la comunidad LGBTQ, observa su teléfono en un albergue de Baja California, México.

Los migrantes LGBTQ, considerados entre los más vulnerables de los que buscan una vida mejor en EEUU, han encontrado alivio en… https://t.co/jNzDxwxQ8G https://t.co/cXYycPFtww",
Albergue México,2024-07-09 21:00:07+00:00,26591584,"⭕️ | Texas investiga a grupos que ayudan a migrantes en la frontera pese a orden judicial que protege a refugios. Aquí detalles 👇 🔗

 https://t.co/sEHjKGI38F",
Regularización México,2024-07-11 01:37:43+00:00,186135394,"Como parte de las labores del RAN, derivadas de los acuerdos en las las mesas de trabajo para la regularización de las clínicas IMSS Bienestar, nuestra representación en el Estado de México entregó al ISEM 90 ubicaciones de predio.
#ElRANCercaDeTi https://t.co/MULFipbeUA",
Regularización México,2024-07-10 18:00:01+00:00,1720205661043052544,#Mexico Regularización de vehículos de procedencia extranjera recauda más de 5 mil millones de pesos https://t.co/HkA6Nowoy3 https://t.co/zQmdL5L7i7,
Regularización México,2024-07-10 15:03:26+00:00,1359021346504781826,"Como parte del Programa de Regularización para el Bienestar Patrimonial, la gobernadora Mara Lezama y la presidenta Ana Paty Peralta entregaron 160 escrituras a familias de las colonias Tierra y libertad, Tartán, San Alfredo, Cedro, México y Diamante.
#4T
#Cancún https://t.co/sHMr5gl3d5",
Regularización México,2024-07-10 01:09:52+00:00,252651107,"¡Cancunenses! Lo prometido es deuda: gracias al Programa de Regularización para el Bienestar Patrimonial, hemos entregado 160 escrituras a familias de las colonias Tierra y libertad, Tartán, San Alfredo, Cedro, México y Diamante.

En equipo con nuestra Gobernadora @MaraLezama y… https://t.co/FrtUVjFJHb https://t.co/CHUuqwjhhD",
Regularización México,2024-07-09 22:11:52+00:00,973994373422592000,"Acompañe al Director General del Registro Estatal de Transporte Público a entregar Títulos de Concesión en la ventanilla de la @SEMOV_Edomex en #Toluca. 

Acciones que suman a la regularización del transporte público en el Estado de México! 🚐

🇲🇽 #ElPoderDeServir 🇲🇽 https://t.co/xo30nCJKDs",
Regularización México,2024-07-09 15:52:00+00:00,199092239,"En la Dirección General de Regularización Territorial puedes realizar trámites relacionados con la propiedad legal de viviendas de la Ciudad de México. 

Consulta el enlace que te compartimos para conocer tu módulo más cercano.  

https://t.co/ebvdto0ugC https://t.co/1fn8TCc2Wl",
Regularización México,2024-07-09 13:41:11+00:00,150913226,"@SSPCMexico @rosaicela_ Finalmente, se informa el avance de regularización de los llamados ""vehículos chocolate"" para que tengan sus documentos oficiales de #México https://t.co/LpKbaoETa0",
Regularización México,2024-07-09 00:41:39+00:00,1772414356799488000,"@licpcuzdelr @PonchoGutz @licpcuzdelr Me agradó tu imagen, sólo añadiré que en serio: izquierdistas, no se quejen del futuro nada halagador para Francia. Y México, no está siendo alejado de ello. Cada vez más se quedan inmigrantes aquí, ¿qué hay de su regularización? En serio, ¿las leyes?",
Regularización México,2024-07-08 13:24:58+00:00,176540641,La medida anunciada el 18 de junio por el presidente de Estados Unidos beneficiará a 500.000 indocumentados que son cónyuges de ciudadanos estadounidenses con más de 10 años en el país. https://t.co/Pi4NGbEmbf,
Regularización México,2024-07-07 16:24:03+00:00,1684216214917197824,"@Tigerofcity @punkkcarter @ao_beat @Jovenesfutmx El problema es que no hay una regularización como en Sudamérica.

En Sudamérica los futbolistas se venden baratos porque el club siempre recibe una cantidad por formación del jugador y reteniendo un porcentaje de la carta.

Eso aquí en México no pasa.",
Inmigración México,2024-07-11 04:57:16+00:00,1669401185659543552,"@CarlosLealMx @AlvarezMaynez Nada que ver, no exageres.
México no tiene el problema del exceso de inmigración musulmana que sí padece Europa occidental.
Ustedes de la ""Nueva Derecha"" se esfuerzan por extrapolar los problemas de los países ricos a las naciones pobres, pero eso nomas no cuaja.",
Inmigración México,2024-07-11 04:44:39+00:00,1685200664232636416,"@FalseDigitheist @ArgentinoProm_ Eso lo escuche y me puse a ver el tema por varios retweets de gente mexicana que sigo.
Por eso esta surgiendo en Mexico un sentimiento nacionalista, porque están hartos de los gringos que les desplazan, encarecen todo y también de la inmigración de centroamericanos y haitianos.",
Inmigración México,2024-07-11 01:19:47+00:00,51327463,"@ArgentinoProm_ Es es la nueva, México quejándose de inmigración jajajaajajaj. Pasan todos nadando el
Río grande, dios, que fantasmas",
Inmigración México,2024-07-11 00:24:17+00:00,1301484318271909888,"@adais_casares Sánchez favorece la inmigración de África,ya que antes no había 
Mientras que Nacho Cano solo da bocadillos a los inmigrantes que lo pasan mal en México 
¿ Eres así de lerda o eres de vox?",
Inmigración México,2024-07-10 23:44:08+00:00,104713758,Buenas noticias México!! 🇲🇽 Avances en el boletín de visas!!! #mexico #estadosunidos🇺🇸 #visas #hermanos #boletindevisas #foryoupage💙 #immigration #inmigración #fypシ #tramites https://t.co/LSm7vr3ZSt,
Inmigración México,2024-07-10 22:03:40+00:00,90972669,"Una pregunta @sanchezcastejon ustedes que promueven la inmigración ilegal en España junto con @NunezFeijoo se atreven a detener a un ciudadano que genera puestos de trabajo y hace acuerdos con universidades de México? Tienen los 🥚🥚 que les llegan al suelo.
#SANCHEZDictador",
Inmigración México,2024-07-10 18:59:31+00:00,1554240709280014341,@CapitanBitcoin Buenisimo el giro argumental de criticar la inmigracion iglegal mientras se traen inmigrantes ilegales de mexico,
Inmigración México,2024-07-10 18:59:21+00:00,1554240709280014341,@tresmasciento Buenisimo el giro argumental de criticar la inmigracion iglegal mientras se traen inmigrantes ilegales de mexico,
Inmigración México,2024-07-10 18:59:15+00:00,1554240709280014341,@CristinaSegui_ @eldebate_com Buenisimo el giro argumental de criticar la inmigracion iglegal mientras se traen inmigrantes ilegales de mexico,
Inmigración México,2024-07-10 18:10:17+00:00,1482544963862806532,"@SimonAndresJai2 @anticvado @elmacacaquito @EniorJimenez Nos sucede lo mismo acá en México. Un trasnochado presidente (@lopezobrador_) que idealiza una supuesta/imaginaria hermandad latinoamericana, ha permitido y solapado una inmigración caribeña/centroamericana sin precedente.
Ya se sienten efectos de esa invasión de otras culturas. https://t.co/0dRQ4nTEjy",
Migrante México,2024-07-11 04:30:00+00:00,18193312,"#México | ¡Impactante aumento! El costo diario para sostener a un migrante se ha triplicado en Chiapas. Conoce la historia de Andreina y Edwin, quienes dependen de la caridad en su travesía. 🌎
https://t.co/ct6xsTLqxP",
